game_id,end,shot_num,candidate_idx,label,shot_type,q_ref_mean,q_ref_sd,n_rollouts,resampled,score_hist
2596,1,14,66,"Hit(CW,7,MIDDLE)",3,1.465,0.699124,200,1,-2:1;-1:2;1:107;2:82;3:6;4:2
2596,1,14,67,"Hit(CCW,7,MIDDLE)",3,0.845,1.45292,200,1,-4:1;-2:2;-1:60;1:56;2:65;3:13;4:3
2596,1,14,68,"Hit(CW,7,STRONG)",3,1.42,0.844748,200,1,-1:9;1:106;2:71;3:11;4:3
2596,1,14,69,"Hit(CCW,7,STRONG)",3,1.125,1.29976,200,1,-2:1;-1:46;1:45;2:98;3:8;4:2
2596,1,14,70,"Freeze(CW,7)",4,1.47,0.662646,200,1,-1:3;1:107;2:80;3:10
2596,1,14,71,"Freeze(CCW,7)",4,1.61,0.779679,200,1,-1:2;1:99;2:76;3:19;4:4
2596,1,14,72,"Hit(CW,9,TOUCH)",3,1.525,0.905193,200,1,-2:1;-1:13;1:64;2:110;3:12
2596,1,14,73,"Hit(CCW,9,TOUCH)",3,1.505,0.860218,200,1,-2:1;-1:12;1:66;2:114;3:7
2596,1,14,74,"Hit(CW,9,WEAK)",3,1.42,1.23839,200,1,-1:27;1:74;2:68;3:24;4:6;5:1
2596,1,14,75,"Hit(CCW,9,WEAK)",3,1.56,1.24756,200,1,-1:24;1:72;2:51;3:50;4:3
2596,1,14,76,"Hit(CW,9,MIDDLE)",3,1.81,1.20578,200,1,-2:2;-1:12;1:62;2:67;3:48;4:8;6:1
2596,1,14,77,"Hit(CCW,9,MIDDLE)",3,1.12,1.40556,200,1,-6:1;-3:1;-2:5;-1:28;1:84;2:65;3:8;4:7;5:1
2596,1,14,78,"Hit(CW,9,STRONG)",3,1.86,1.12712,200,1,-1:13;1:58;2:67;3:55;4:7
2596,1,14,79,"Hit(CCW,9,STRONG)",3,1.15,1.38112,200,1,-3:1;-2:8;-1:28;1:78;2:63;3:15;4:7
2596,1,14,80,"Freeze(CW,9)",4,1.58,0.991766,200,1,-1:17;1:51;2:119;3:8;4:5
2596,1,14,81,"Freeze(CCW,9)",4,1.465,0.829925,200,1,-1:12;1:78;2:104;3:5;4:1
2596,1,14,82,"Hit(CW,11,TOUCH)",3,1.335,0.723032,200,1,-1:9;1:109;2:79;3:3
2596,1,14,83,"Hit(CCW,11,TOUCH)",3,1.455,0.740253,200,1,-1:4;1:108;2:82;3:3;4:1;5:2
2596,1,14,84,"Hit(CW,11,WEAK)",3,0.73,1.348,200,1,-3:1;-2:8;-1:48;1:86;2:45;3:11;4:1
2596,1,14,85,"Hit(CCW,11,WEAK)",3,0.875,1.34141,200,1,-2:2;-1:52;1:81;2:50;3:11;4:3;5:1
2596,1,14,86,"Hit(CW,11,MIDDLE)",3,0.65,1.72554,200,1,-4:1;-3:3;-2:7;-1:70;1:46;2:48;3:18;4:4;5:3
2596,1,14,87,"Hit(CCW,11,MIDDLE)",3,0.94,1.64207,200,1,-3:1;-2:5;-1:56;1:74;2:21;3:32;4:10;5:1
2596,1,14,88,"Hit(CW,11,STRONG)",3,0.705,1.57733,200,1,-3:1;-2:6;-1:69;1:52;2:48;3:19;4:5
2596,1,14,89,"Hit(CCW,11,STRONG)",3,1.015,1.5858,200,1,-3:1;-2:5;-1:52;1:62;2:42;3:30;4:8
2596,1,14,90,"Freeze(CW,11)",4,1.42,0.783326,200,1,-1:9;1:98;2:85;3:7;4:1
2596,1,14,91,"Freeze(CCW,11)",4,1.4,0.781025,200,1,-1:9;1:101;2:84;3:4;4:2
2596,1,14,92,"Hit(CW,13,TOUCH)",3,1.62,0.745386,200,1,-1:7;1:66;2:116;3:11
2596,1,14,93,"Hit(CCW,13,TOUCH)",3,1.35,0.983616,200,1,-1:22;1:71;2:101;3:5;4:1
2596,1,14,94,"Hit(CW,13,WEAK)",3,1.37,1.34651,200,1,-2:1;-1:30;1:78;2:54;3:32;4:3;5:1;7:1
2596,1,14,95,"Hit(CCW,13,WEAK)",3,1.495,1.15325,200,1,-1:21;1:79;2:63;3:33;4:4
2596,1,14,96,"Hit(CW,13,MIDDLE)",3,1.705,1.15671,200,1,-2:1;-1:16;1:61;2:73;3:44;4:5
2596,1,14,97,"Hit(CCW,13,MIDDLE)",3,1.075,1.42456,200,1,-6:1;-3:1;-2:5;-1:33;1:77;2:64;3:14;4:5
2596,1,14,98,"Hit(CW,13,STRONG)",3,1.755,1.10226,200,1,-2:1;-1:10;1:69;2:78;3:31;4:10;5:1
2596,1,14,99,"Hit(CCW,13,STRONG)",3,1.175,1.42982,200,1,-5:1;-2:7;-1:29;1:75;2:63;3:19;4:5;5:1
2596,1,14,100,"Freeze(CW,13)",4,1.785,0.654809,200,1,-1:3;1:48;2:138;3:8;4:3
2596,1,14,101,"Freeze(CCW,13)",4,1.57,0.821645,200,1,-1:9;1:72;2:109;3:7;4:3
2596,1,14,102,"PostGuard(CW,0,0)",7,1.115,1.11435,200,1,-2:1;-1:31;1:94;2:61;3:12;4:1
2596,1,14,103,"PostGuard(CCW,0,0)",7,1.29,1.04207,200,1,-1:27;1:67;2:101;3:4;4:1
2596,1,14,104,"PostGuard(CW,0,1)",7,1.65,0.606218,200,1,-1:3;1:66;2:126;3:5
2596,1,14,105,"PostGuard(CCW,0,1)",7,1.745,0.574435,200,1,1:62;2:130;3:5;4:3
2596,1,14,106,"PostGuard(CW,0,2)",7,1.71,0.596574,200,1,-1:1;1:64;2:128;3:6;5:1
2596,1,14,107,"PostGuard(CCW,0,2)",7,1.72,0.511468,200,1,1:61;2:135;3:3;4:1
2596,1,14,108,"PostGuard(CW,2,0)",7,1.49,0.969484,200,1,-2:1;-1:11;1:89;2:81;3:12;4:6
2596,1,14,109,"PostGuard(CCW,2,0)",7,1.3,0.979796,200,1,-1:20;1:92;2:79;3:6;4:3
2596,1,14,110,"PostGuard(CW,2,1)",7,1.37,0.743707,200,1,-1:8;1:109;2:77;3:5;4:1
2596,1,14,111,"PostGuard(CCW,2,1)",7,1.535,0.699124,200,1,-1:4;1:93;2:91;3:12
2596,1,14,112,"PostGuard(CW,2,2)",7,1.45,0.726292,200,1,-1:4;1:113;2:69;3:13;4:1
2596,1,14,113,"PostGuard(CCW,2,2)",7,1.54,0.78,200,1,-1:5;1:97;2:79;3:18;4:1
2596,1,14,114,"PostGuard(CW,4,0)",7,1.495,0.916502,200,1,-1:15;1:70;2:101;3:14
2596,1,14,115,"PostGuard(CCW,4,0)",7,1.845,0.566547,200,1,-1:2;1:37;2:150;3:10;4:1
2596,1,14,116,"PostGuard(CW,4,1)",7,1.695,0.687004,200,1,-1:3;1:67;2:117;3:11;4:2
2596,1,14,117,"PostGuard(CCW,4,1)",7,1.69,0.789873,200,1,-1:6;1:61;2:121;3:8;4:3;5:1
2596,1,14,118,"PostGuard(CW,4,2)",7,1.9,0.447214,200,1,1:30;2:161;3:8;4:1
2596,1,14,119,"PostGuard(CCW,4,2)",7,1.915,0.384415,200,1,1:24;2:169;3:7
2596,1,14,120,"PostGuard(CW,6,0)",7,1.67,0.679043,200,1,-1:2;1:75;2:111;3:9;4:3
2596,1,14,121,"PostGuard(CCW,6,0)",7,1.605,0.706382,200,1,-1:4;1:79;2:107;3:8;4:2
2596,1,14,122,"PostGuard(CW,6,1)",7,1.805,0.5357,200,1,1:52;2:135;3:13
2596,1,14,123,"PostGuard(CCW,6,1)",7,1.805,0.496966,200,1,1:47;2:146;3:6;4:1
2596,1,14,124,"PostGuard(CW,6,2)",7,1.97,0.457275,200,1,-1:1;1:16;2:172;3:9;4:2
2596,1,14,125,"PostGuard(CCW,6,2)",7,1.895,0.337602,200,1,1:23;2:175;3:2
2596,1,14,126,"PostGuard(CW,8,0)",7,1.51,0.632376,200,1,-1:1;1:106;2:83;3:9;4:1
2596,1,14,127,"PostGuard(CCW,8,0)",7,1.42,0.776917,200,1,-1:7;1:108;2:74;3:9;4:2
2596,1,14,128,"PostGuard(CW,8,1)",7,1.515,0.727856,200,1,-1:4;1:99;2:85;3:10;4:2
2596,1,14,129,"PostGuard(CCW,8,1)",7,1.505,0.648055,200,1,-1:1;1:109;2:78;3:11;4:1
2596,1,14,130,"PostGuard(CW,8,2)",7,1.53,0.655057,200,1,-1:1;1:105;2:81;3:12;4:1
2596,1,14,131,"PostGuard(CCW,8,2)",7,1.55,0.759934,200,1,-1:2;1:107;2:72;3:15;4:4
2596,1,14,132,"PostGuard(CW,10,0)",7,1.465,0.691936,200,1,-1:2;1:116;2:69;3:11;4:2
2596,1,14,133,"PostGuard(CCW,10,0)",7,1.61,0.766746,200,1,-1:4;1:87;2:90;3:17;4:2
2596,1,14,134,"PostGuard(CW,10,1)",7,1.375,0.757875,200,1,-1:7;1:116;2:66;3:10;4:1
2596,1,14,135,"PostGuard(CCW,10,1)",7,1.51,0.748265,200,1,-1:5;1:98;2:83;3:13;4:1
2596,1,14,136,"PostGuard(CW,10,2)",7,1.465,0.72026,200,1,-1:3;1:112;2:74;3:9;4:1;5:1
2596,1,14,137,"PostGuard(CCW,10,2)",7,1.54,0.698856,200,1,-1:3;1:98;2:84;3:15
2596,1,14,138,"PostGuard(CW,12,0)",7,1.93,0.561338,200,1,-1:1;1:33;2:144;3:22
2596,1,14,139,"PostGuard(CCW,12,0)",7,1.9,0.538516,200,1,-1:1;1:33;2:151;3:14;4:1
2596,1,14,140,"PostGuard(CW,12,1)",7,1.925,0.411552,200,1,1:24;2:168;3:7;4:1
2596,1,14,141,"PostGuard(CCW,12,1)",7,1.965,0.404691,200,1,1:19;2:170;3:10;4:1
2596,1,14,142,"PostGuard(CW,12,2)",7,1.78,0.470744,200,1,1:48;2:149;3:2;4:1
2596,1,14,143,"PostGuard(CCW,12,2)",7,1.84,0.417612,200,1,1:36;2:160;3:4
2596,1,14,144,Pass,0,1.495,0.714125,200,1,-1:2;1:111;2:75;3:8;4:4
4748,1,3,0,"Draw(CW,TEE)",1,0.46,1.95151,200,1,-5:3;-4:2;-3:9;-2:22;-1:34;1:76;2:28;3:17;4:8;5:1
4748,1,3,1,"Draw(CCW,TEE)",1,0.855,1.78437,200,1,-4:3;-3:3;-2:12;-1:39;0:1;1:78;2:33;3:16;4:12;5:3
4748,1,3,2,"Draw(CW,S0)",1,0.605,1.99974,200,1,-6:1;-5:1;-4:5;-3:5;-2:12;-1:47;1:69;2:28;3:17;4:13;5:2
4748,1,3,3,"Draw(CCW,S0)",1,0.48,1.78595,200,1,-5:1;-4:1;-3:4;-2:17;-1:55;1:74;2:27;3:10;4:7;5:4
4748,1,3,4,"Draw(CW,S2)",1,0.495,1.97484,200,1,-5:1;-4:3;-3:5;-2:22;-1:49;1:62;2:29;3:18;4:7;5:2;6:2
4748,1,3,5,"Draw(CCW,S2)",1,0.715,1.92452,200,1,-5:2;-4:2;-3:4;-2:18;-1:39;1:69;2:36;3:18;4:8;5:3;6:1
4748,1,3,6,"Draw(CW,S4)",1,0.62,2.06533,200,1,-5:2;-4:2;-3:12;-2:14;-1:39;1:70;2:29;3:20;4:6;5:3;6:3
4748,1,3,7,"Draw(CCW,S4)",1,0.445,1.85121,200,1,-5:1;-4:5;-3:5;-2:14;-1:51;1:71;2:32;3:15;4:3;5:2;6:1
4748,1,3,8,"Draw(CW,S6)",1,0.545,2.14196,200,1,-5:1;-4:5;-3:6;-2:21;-1:49;1:55;2:26;3:20;4:10;5:6;6:1
4748,1,3,9,"Draw(CCW,S6)",1,0.76,1.99058,200,1,-5:1;-4:1;-3:7;-2:14;-1:49;1:57;2:34;3:19;4:14;5:3;6:1
4748,1,3,10,"Draw(CW,L0)",1,0.8,1.8412,200,1,-4:1;-3:4;-2:15;-1:48;1:64;2:32;3:20;4:14;5:2
4748,1,3,11,"Draw(CCW,L0)",1,0.54,1.87307,200,1,-4:1;-3:7;-2:21;-1:49;1:62;2:34;3:12;4:12;5:2
4748,1,3,12,"Draw(CW,L1)",1,0.545,2.07557,200,1,-5:2;-4:2;-3:12;-2:21;-1:35;1:65;2:33;3:16;4:10;5:3;6:1
4748,1,3,13,"Draw(CCW,L1)",1,0.715,1.92712,200,1,-5:1;-4:3;-3:5;-2:12;-1:48;1:64;2:38;3:15;4:9;5:4;6:1
4748,1,3,14,"Draw(CW,L2)",1,0.795,2.00074,200,1,-4:4;-3:8;-2:11;-1:41;1:68;2:34;3:19;4:10;5:2;6:2;7:1
4748,1,3,15,"Draw(CCW,L2)",1,0.335,1.9475,200,1,-4:3;-3:13;-2:24;-1:43;1:60;2:29;3:21;4:7
4748,1,3,16,"Draw(CW,L3)",1,0.885,1.89256,200,1,-3:6;-2:12;-1:49;1:61;2:33;3:20;4:14;5:5
4748,1,3,17,"Draw(CCW,L3)",1,0.755,2.10831,200,1,-5:1;-4:4;-3:5;-2:19;-1:41;1:60;2:33;3:17;4:14;5:3;6:3
4748,1,3,18,"Draw(CW,L4)",1,0.35,2.17198,200,1,-6:2;-4:7;-3:9;-2:22;-1:44;1:55;2:27;3:22;4:10;5:2
4748,1,3,19,"Draw(CCW,L4)",1,0.31,2.03566,200,1,-5:4;-4:3;-3:10;-2:16;-1:52;1:61;2:25;3:20;4:8;5:1
4748,1,3,20,"Draw(CW,L5)",1,0.825,2.06987,200,1,-4:1;-3:8;-2:19;-1:44;1:55;2:28;3:21;4:19;5:5
4748,1,3,21,"Draw(CCW,L5)",1,0.665,2.16628,200,1,-5:1;-4:3;-3:8;-2:15;-1:53;1:55;2:23;3:24;4:10;5:5;6:2;7:1
4748,1,3,22,"Draw(CW,L6)",1,0.69,2.01343,200,1,-5:1;-3:11;-2:16;-1:44;1:61;2:31;3:21;4:11;5:3;7:1
4748,1,3,23,"Draw(CCW,L6)",1,0.655,2.0799,200,1,-5:1;-4:2;-3:6;-2:22;-1:44;1:64;2:23;3:23;4:6;5:8;7:1
4748,1,3,24,"Draw(CW,L7)",1,0.91,2.18447,200,1,-4:4;-3:9;-2:16;-1:35;0:2;1:58;2:33;3:16;4:16;5:10;6:1
4748,1,3,25,"Draw(CCW,L7)",1,0.66,1.8315,200,1,-4:3;-3:7;-2:18;-1:35;1:79;2:28;3:20;4:9;5:1
4748,1,3,26,"PreGuard(CW,G3)",2,0.565,1.82367,200,1,-4:1;-3:4;-2:23;-1:47;1:68;2:30;3:20;4:3;5:2;6:2
4748,1,3,27,"PreGuard(CCW,G3)",2,0.21,1.7905,200,1,-4:2;-3:12;-2:24;-1:46;1:76;2:22;3:12;4:6
4748,1,3,28,"PreGuard(CW,G4)",2,0.56,2.0872,200,1,-5:2;-4:5;-3:7;-2:19;-1:41;1:62;2:30;3:20;4:11;5:2;6:1
4748,1,3,29,"PreGuard(CCW,G4)",2,0.225,2.04802,200,1,-5:1;-4:3;-3:11;-2:29;-1:49;1:51;2:33;3:12;4:6;5:5
4748,1,3,30,"PreGuard(CW,G5)",2,0.455,2.19954,200,1,-6:1;-5:3;-4:6;-3:7;-2:20;-1:42;1:55;2:30;3:23;4:10;5:3
4748,1,3,31,"PreGuard(CCW,G5)",2,0.5,1.94165,200,1,-4:3;-3:10;-2:21;-1:38;1:77;2:24;3:16;4:8;5:2;7:1
4748,1,3,32,"Hit(CW,0,TOUCH)",3,0.755,1.89868,200,1,-4:4;-3:8;-2:9;-1:45;1:63;2:33;3:29;4:7;5:2
4748,1,3,33,"Hit(CCW,0,TOUCH)",3,0.935,1.98009,200,1,-4:4;-3:4;-2:14;-1:38;1:62;2:40;3:22;4:10;5:4;6:1;7:1
4748,1,3,34,"Hit(CW,0,WEAK)",3,0.71,2.14381,200,1,-4:4;-3:6;-2:21;-1:43;1:61;2:29;3:16;4:9;5:9;6:1;7:1
4748,1,3,35,"Hit(CCW,0,WEAK)",3,0.88,2.1132,200,1,-4:3;-3:4;-2:15;-1:50;1:55;2:29;3:25;4:7;5:9;6:2;7:1
4748,1,3,36,"Hit(CW,0,MIDDLE)",3,0.31,2.13867,200,1,-5:1;-4:5;-3:13;-2:24;-1:44;1:54;2:33;3:11;4:11;5:3;6:1
4748,1,3,37,"Hit(CCW,0,MIDDLE)",3,0.85,2.10654,200,1,-6:1;-4:3;-3:5;-2:17;-1:41;1:60;2:29;3:26;4:11;5:4;6:3
4748,1,3,38,"Hit(CW,0,STRONG)",3,0.89,1.94111,200,1,-4:2;-3:5;-2:15;-1:45;1:51;2:39;3:29;4:11;5:2;6:1
4748,1,3,39,"Hit(CCW,0,STRONG)",3,0.985,1.8721,200,1,-3:3;-2:16;-1:44;1:57;2:39;3:22;4:14;5:5
4748,1,3,40,"Freeze(CW,0)",4,0.815,1.84683,200,1,-4:1;-3:7;-2:14;-1:41;1:65;2:40;3:22;4:5;5:4;6:1
4748,1,3,41,"Freeze(CCW,0)",4,0.66,2.0011,200,1,-5:1;-4:3;-3:7;-2:15;-1:47;1:61;2:31;3:21;4:10;5:3;6:1
4748,1,3,42,"PostGuard(CW,3,0)",7,0.75,2.18804,200,1,-5:2;-4:2;-3:7;-2:20;-1:43;1:54;2:29;3:23;4:12;5:5;6:3
4748,1,3,43,"PostGuard(CCW,3,0)",7,0.835,2.12315,200,1,-5:1;-4:4;-3:3;-2:17;-1:46;1:52;2:37;3:22;4:9;5:5;6:4
4748,1,3,44,"PostGuard(CW,3,1)",7,0.44,1.95612,200,1,-4:3;-3:7;-2:20;-1:56;1:56;2:28;3:21;4:4;5:4;6:1
4748,1,3,45,"PostGuard(CCW,3,1)",7,0.43,2.01373,200,1,-4:3;-3:8;-2:23;-1:52;1:54;2:35;3:11;4:9;5:3;6:2
4748,1,3,46,"PostGuard(CW,3,2)",7,0.385,2.15796,200,1,-7:1;-5:2;-4:7;-3:6;-2:21;-1:43;1:61;2:29;3:19;4:6;5:5
4748,1,3,47,"PostGuard(CCW,3,2)",7,0.46,1.98957,200,1,-6:1;-4:6;-3:7;-2:21;-1:37;1:73;2:29;3:15;4:9;5:2
4748,1,3,48,Pass,0,0.41,1.99045,200,1,-5:1;-4:3;-3:13;-2:19;-1:42;1:65;2:30;3:17;4:9;6:1
9206,3,13,0,"Draw(CW,TEE)",1,0.27,1.53202,200,1,-2:31;-1:54;1:73;2:29;3:13
9206,3,13,1,"Draw(CCW,TEE)",1,0.59,1.39352,200,1,-2:9;-1:62;1:72;2:45;3:12
9206,3,13,2,"Draw(CW,S0)",1,-0.165,1.5993,200,1,-2:48;-1:69;1:47;2:23;3:13
9206,3,13,3,"Draw(CCW,S0)",1,1.07,1.40538,200,1,-2:13;-1:29;1:73;2:59;3:26
9206,3,13,4,"Draw(CW,S2)",1,-0.195,1.6392,200,1,-2:39;-1:92;1:28;2:20;3:21
9206,3,13,5,"Draw(CCW,S2)",1,-0.31,1.68045,200,1,-2:53;-1:81;0:1;1:28;2:14;3:23
9206,3,13,6,"Draw(CW,S4)",1,-0.055,1.62234,200,1,-2:45;-1:66;1:45;2:32;3:12
9206,3,13,7,"Draw(CCW,S4)",1,0.71,1.46489,200,1,-2:11;-1:55;0:1;1:67;2:46;3:20
9206,3,13,8,"Draw(CW,S6)",1,-0.17,1.70326,200,1,-2:42;-1:89;1:24;2:20;3:25
9206,3,13,9,"Draw(CCW,S6)",1,-0.355,1.60592,200,1,-2:50;-1:87;1:26;2:21;3:16
9206,3,13,10,"Draw(CW,L0)",1,-0.43,1.55406,200,1,-2:56;-1:80;0:2;1:29;2:22;3:11
9206,3,13,11,"Draw(CCW,L0)",1,1.66,1.49479,200,1,-2:4;-1:32;0:1;1:34;2:49;3:80
9206,3,13,12,"Draw(CW,L1)",1,-0.445,1.54174,200,1,-2:55;-1:84;1:26;2:26;3:9
9206,3,13,13,"Draw(CCW,L1)",1,-0.345,1.5767,200,1,-2:51;-1:82;0:1;1:28;2:27;3:11
9206,3,13,14,"Draw(CW,L2)",1,-0.51,1.54916,200,1,-2:54;-1:94;1:17;2:22;3:13
9206,3,13,15,"Draw(CCW,L2)",1,-0.3,1.57797,200,1,-2:45;-1:88;1:30;2:23;3:14
9206,3,13,16,"Draw(CW,L3)",1,-0.075,1.75196,200,1,-2:44;-1:81;1:19;2:33;3:23
9206,3,13,17,"Draw(CCW,L3)",1,-0.42,1.62284,200,1,-2:53;-1:90;1:21;2:17;3:19
9206,3,13,18,"Draw(CW,L4)",1,-0.435,1.56709,200,1,-2:53;-1:86;0:1;1:33;2:9;3:18
9206,3,13,19,"Draw(CCW,L4)",1,-0.315,1.52832,200,1,-2:43;-1:89;1:37;2:18;3:13
9206,3,13,20,"Draw(CW,L5)",1,-0.24,1.70071,200,1,-2:50;-1:82;1:23;2:24;3:21
9206,3,13,21,"Draw(CCW,L5)",1,-0.435,1.48181,200,1,-2:48;-1:90;1:36;2:15;3:11
9206,3,13,22,"Draw(CW,L6)",1,-0.44,1.55126,200,1,-2:50;-1:93;1:22;2:22;3:13
9206,3,13,23,"Draw(CCW,L6)",1,-0.57,1.44745,200,1,-2:54;-1:93;1:29;2:14;3:10
9206,3,13,24,"Draw(CW,L7)",1,-0.52,1.50652,200,1,-2:56;-1:88;1:26;2:20;3:10
9206,3,13,25,"Draw(CCW,L7)",1,-0.445,1.54498,200,1,-2:50;-1:93;1:23;2:21;3:13
9206,3,13,26,"PreGuard(CW,G3)",2,-0.695,1.31984,200,1,-2:64;-1:82;0:1;1:35;2:18
9206,3,13,27,"PreGuard(CCW,G3)",2,-0.41,1.48725,200,1,-2:52;-1:81;0:2;1:31;2:30;3:4
9206,3,13,28,"PreGuard(CW,G4)",2,-0.825,1.26664,200,1,-2:72;-1:81;1:35;2:11;3:1
9206,3,13,29,"PreGuard(CCW,G4)",2,-0.855,1.27435,200,1,-2:78;-1:74;1:39;2:7;3:2
9206,3,13,30,"PreGuard(CW,G5)",2,-0.375,1.40512,200,1,-2:42;-1:89;0:1;1:42;2:22;3:4
9206,3,13,31,"PreGuard(CCW,G5)",2,-0.36,1.44928,200,1,-2:45;-1:83;0:5;1:40;2:20;3:7
9206,3,13,32,"Hit(CW,12,TOUCH)",3,0.335,1.51419,200,1,-2:23;-1:62;1:71;2:28;3:16
9206,3,13,33,"Hit(CCW,12,TOUCH)",3,0.465,1.69375,200,1,-2:26;-1:60;0:1;1:53;2:28;3:32
9206,3,13,34,"Hit(CW,12,WEAK)",3,1.73,1.43774,200,1,-1:35;1:31;2:52;3:82
9206,3,13,35,"Hit(CCW,12,WEAK)",3,1.635,1.47369,200,1,-1:38;0:2;1:33;2:49;3:78
9206,3,13,36,"Hit(CW,12,MIDDLE)",3,1.245,1.28257,200,1,-2:1;-1:39;0:2;1:47;2:90;3:21
9206,3,13,37,"Hit(CCW,12,MIDDLE)",3,1.255,1.23692,200,1,-1:38;1:55;2:87;3:20
9206,3,13,38,"Hit(CW,12,STRONG)",3,1.25,1.31053,200,1,-2:1;-1:41;1:47;2:87;3:24
9206,3,13,39,"Hit(CCW,12,STRONG)",3,1.23,1.32178,200,1,-1:43;0:3;1:44;2:85;3:25
9206,3,13,40,"Freeze(CW,12)",4,-0.045,1.47749,200,1,-2:31;-1:79;0:1;1:54;2:27;3:8
9206,3,13,41,"Freeze(CCW,12)",4,-0.28,1.62222,200,1,-2:52;-1:76;1:35;2:22;3:15
9206,3,13,42,"PostGuard(CW,11,0)",7,-0.345,1.51525,200,1,-2:38;-1:101;0:1;1:25;2:22;3:13
9206,3,13,43,"PostGuard(CCW,11,0)",7,-0.21,1.62046,200,1,-2:41;-1:88;1:34;2:17;3:20
9206,3,13,44,"PostGuard(CW,11,1)",7,-0.64,1.33056,200,1,-2:60;-1:82;0:2;1:40;2:14;3:2
9206,3,13,45,"PostGuard(CCW,11,1)",7,-0.385,1.44457,200,1,-2:50;-1:79;0:1;1:39;2:30;3:1
9206,3,13,46,"PostGuard(CW,11,2)",7,-0.59,1.31981,200,1,-2:52;-1:91;1:38;2:18;3:1
9206,3,13,47,"PostGuard(CCW,11,2)",7,-0.555,1.34795,200,1,-2:52;-1:89;1:36;2:23
9206,3,13,48,Pass,0,-0.52,1.34893,200,1,-2:52;-1:84;0:1;1:42;2:21
5859,1,6,0,"Draw(CW,TEE)",1,-0.015,1.98363,200,1,-6:1;-5:2;-4:4;-3:13;-2:20;-1:63;1:47;2:31;3:14;4:5
5859,1,6,1,"Draw(CCW,TEE)",1,-0.77,1.91758,200,1,-6:1;-5:5;-4:8;-3:19;-2:31;-1:71;1:42;2:16;3:4;4:2;5:1
5859,1,6,2,"Draw(CW,S0)",1,-0.22,1.95745,200,1,-5:4;-4:4;-3:10;-2:36;-1:55;1:55;2:21;3:8;4:7
5859,1,6,3,"Draw(CCW,S0)",1,-0.71,1.93285,200,1,-6:1;-5:1;-4:14;-3:20;-2:23;-1:74;1:43;2:14;3:6;4:4
5859,1,6,4,"Draw(CW,S2)",1,-0.7,2,200,1,-6:2;-4:15;-3:16;-2:33;-1:65;1:42;2:18;3:6;4:1;5:1;6:1
5859,1,6,5,"Draw(CCW,S2)",1,-0.725,1.85186,200,1,-5:3;-4:10;-3:18;-2:28;-1:79;1:37;2:16;3:6;4:3
5859,1,6,6,"Draw(CW,S4)",1,-0.32,1.79655,200,1,-5:3;-4:2;-3:13;-2:23;-1:82;1:44;2:22;3:7;4:3;5:1
5859,1,6,7,"Draw(CCW,S4)",1,-0.65,1.81315,200,1,-6:1;-4:5;-3:26;-2:34;-1:63;1:46;2:17;3:7;4:1
5859,1,6,8,"Draw(CW,S6)",1,-0.7,1.80555,200,1,-5:1;-4:9;-3:14;-2:42;-1:73;1:37;2:12;3:9;4:3
5859,1,6,9,"Draw(CCW,S6)",1,-0.385,1.97908,200,1,-4:9;-3:15;-2:38;-1:58;1:47;2:16;3:11;4:4;5:2
5859,1,6,10,"Draw(CW,L0)",1,-0.31,2.14567,200,1,-6:1;-5:2;-4:12;-3:16;-2:25;-1:55;1:48;2:26;3:8;4:4;5:3
5859,1,6,11,"Draw(CCW,L0)",1,-0.42,1.97575,200,1,-5:4;-4:8;-3:12;-2:32;-1:64;1:48;2:18;3:8;4:6
5859,1,6,12,"Draw(CW,L1)",1,-0.675,2.04924,200,1,-6:1;-5:3;-4:12;-3:22;-2:26;-1:65;1:44;2:14;3:8;4:4;5:1
5859,1,6,13,"Draw(CCW,L1)",1,-0.76,1.90326,200,1,-6:2;-5:3;-4:8;-3:13;-2:51;-1:53;1:49;2:15;3:2;4:4
5859,1,6,14,"Draw(CW,L2)",1,-0.86,1.93659,200,1,-6:1;-5:3;-4:12;-3:21;-2:41;-1:56;1:43;2:17;3:3;4:3
5859,1,6,15,"Draw(CCW,L2)",1,-0.645,1.79415,200,1,-5:2;-4:8;-3:16;-2:45;-1:53;1:53;2:19;3:3;4:1
5859,1,6,16,"Draw(CW,L3)",1,-0.48,1.93897,200,1,-7:1;-5:2;-4:8;-3:16;-2:31;-1:62;1:47;2:22;3:10;4:1
5859,1,6,17,"Draw(CCW,L3)",1,-0.585,1.89282,200,1,-5:3;-4:7;-3:20;-2:27;-1:71;1:50;2:11;3:7;4:2;5:2
5859,1,6,18,"Draw(CW,L4)",1,-0.515,1.7233,200,1,-6:1;-4:5;-3:17;-2:28;-1:77;1:43;2:23;3:6
5859,1,6,19,"Draw(CCW,L4)",1,-0.55,1.91507,200,1,-6:1;-5:1;-4:6;-3:15;-2:40;-1:67;1:44;2:14;3:5;4:5;5:2
5859,1,6,20,"Draw(CW,L5)",1,-0.575,1.9556,200,1,-6:1;-5:4;-4:9;-3:11;-2:37;-1:65;1:38;2:27;3:5;4:3
5859,1,6,21,"Draw(CCW,L5)",1,-0.7,1.95959,200,1,-6:1;-5:4;-4:8;-3:19;-2:33;-1:68;1:40;2:16;3:7;4:4
5859,1,6,22,"Draw(CW,L6)",1,-0.675,1.87066,200,1,-5:3;-4:8;-3:21;-2:29;-1:72;1:42;2:14;3:9;4:2
