group,level,target,n,mean,se,median,kruskal_p
problem_type,flat,eta2_q,6,0.7561736122178445,0.036217053122560704,0.7766568822930779,3.587044651429204e-05
problem_type,multi_area,eta2_q,33,0.5929582543973744,0.032903938256481004,0.5714110355334403,3.587044651429204e-05
problem_type,needle,eta2_q,3,0.6927429286326502,0.12724792049126027,0.7951962103135277,3.587044651429204e-05
phase_r,early_r9+,d_A9P5_A1,15,0.013000000000000008,0.042110964526276676,0.059,0.3376314420718461
phase_r,late_r2-4,d_A9P5_A1,16,-0.09837499999999996,0.09093476943208614,-0.0615,0.3376314420718461
phase_r,mid_r5-8,d_A9P5_A1,11,-0.00963636363636361,0.0735676896380312,-0.0369999999999999,0.3376314420718461
phase_r,r1,d_A9P5_A1,8,0.0,0.0,0.0,0.3376314420718461
phase_r,early_r9+,d_A9P5_A2,15,0.00446666666666666,0.03603660396592367,-0.0259999999999999,0.5200552445602646
phase_r,late_r2-4,d_A9P5_A2,16,0.1698125,0.14581590044613335,-0.02849999999999995,0.5200552445602646
phase_r,mid_r5-8,d_A9P5_A2,11,0.024090909090909076,0.060532103360036,0.0269999999999999,0.5200552445602646
phase_r,r1,d_A9P5_A2,8,-0.5218750000000001,0.30657662975301014,0.0,0.5200552445602646
phase_r,early_r9+,d_A2_A1,15,0.008533333333333344,0.044656452279135755,0.0479999999999999,0.1801862501005346
phase_r,late_r2-4,d_A2_A1,16,-0.2681874999999999,0.1696658288801353,-0.0274999999999999,0.1801862501005346
phase_r,mid_r5-8,d_A2_A1,11,-0.033727272727272675,0.09075472348429445,-0.0739999999999998,0.1801862501005346
phase_r,r1,d_A2_A1,8,0.5218750000000001,0.30657662975301014,0.0,0.1801862501005346
phase_r,early_r9+,d_A9R05_A9P5,15,-0.032799999999999975,0.032679715566751935,-0.0699999999999999,0.2720858175169616
phase_r,late_r2-4,d_A9R05_A9P5,16,0.025999999999999975,0.0464182973980448,0.02349999999999995,0.2720858175169616
phase_r,mid_r5-8,d_A9R05_A9P5,11,0.05045454545454541,0.03820575007564926,0.0609999999999999,0.2720858175169616
