target,feature,n,rho,p
dadj_A9R05_A9P5,min_pair_dist,150,0.01743651311918631,0.8322767748426757
dadj_A9R05_A9P5,frac_guard,150,-0.016590511530474455,0.8403033167061524
dadj_A9R05_A9P5,house_diff,150,0.016518156082946062,0.840990573645529
dadj_A9R05_A9P5,q_range,150,0.01622081439783357,0.8438160812726241
dadj_A9R05_A9P5,best_type_margin,150,0.016078781437064777,0.8451664629955121
dadj_A9R05_A9P5,within_sd_q,150,0.015828195823603317,0.8475500076281117
dadj_A9R05_A9P5,counting_my,150,-0.014177286680637119,0.8632868221329003
dadj_A9R05_A9P5,rho_gain_sd,149,-0.013956413490493196,0.865849166884393
dadj_A9R05_A9P5,lookahead_gain_best,150,-0.013586243049695704,0.8689341890221006
dadj_A9R05_A9P5,n_near_best_025,150,0.005453878127599505,0.9471885005388037
dadj_A9R05_A9P5,q_gap12,150,0.004794144054450722,0.9535692646035177
dadj_A9R05_A9P5,rho_cand,149,0.002247944842501463,0.9782933524033754
eta2_q,between_range_q,150,0.6861301021316957,3.356507862012773e-22
eta2_q,best_cluster_size,150,-0.46210556666105906,2.6378977528382005e-09
eta2_q,q_iqr,150,0.43467438783500484,2.7296423062400336e-08
eta2_q,largest_frac,150,-0.3697195592198543,3.219270519599164e-06
eta2_q,topk_overlap_l0.5,150,-0.325951666978923,4.692976340729958e-05
eta2_q,type_purity,150,0.30805559921774456,0.00012555158299741348
eta2_q,within_sd_q,150,-0.2678856838081693,0.0009188644090739016
eta2_q,singleton_frac,150,-0.25585236856891685,0.0015771840822299409
eta2_q,q_star_minus_median,150,0.24899215687644144,0.0021223935794430814
eta2_q,rho_cand,149,0.2434101215309269,0.002777922532644516
eta2_q,rho_cand_risk_l0.5,149,0.23733357518592418,0.0035638894703573566
eta2_q,size_entropy_norm,150,0.23087221119307416,0.004476877394960439
eta2_q,frac_near_best_050,150,-0.23019422422525984,0.004598844484474204
eta2_q,rho_cluster,149,0.2070926437392836,0.01127261163754903
eta2_q,best_cluster_rank,150,-0.20255501563573966,0.012924116235882268
eta2_q,lookahead_gain_best,150,-0.19957214634195442,0.014345808129469
eta2_q,best_is_rep,150,0.19852554631587002,0.014876039167624146
eta2_q,n_near_best_025,150,-0.19787076550304972,0.015216388539096615
eta2_q,n_types_near_best_050,150,-0.19677401830642685,0.01580168279879753
eta2_q,best_type_margin,150,0.18488678410902115,0.023511908057092728
eta2_q,n_my,150,0.18254615636519636,0.02536205788239377
eta2_q,md_screen_loss,150,-0.1817846487601152,0.025990274846150057
eta2_q,n_within_1.22,150,0.18160463744625194,0.02614070874809323
eta2_q,n_op,150,0.18100020579318707,0.02665128922950813
eta2_q,n_stones,150,0.17704824505695382,0.03020420321134536
eta2_q,n_front_house,150,0.17323641635445344,0.034005082754415085
eta2_q,frac_draw,150,-0.17025696495269427,0.03725094468424555
eta2_q,q_range,150,0.16473439145523777,0.04395890092702646
eta2_q,n_near_best_050,150,-0.16452265521599385,0.044234976899099346
eta2_q,n_types,150,-0.16062809145726775,0.049576876562587475
eta2_q,K_clusters,150,0.1603898249930681,0.049920366324074004
eta2_q,x_spread,150,0.15920529801324504,0.05165744800170552
eta2_q,n_op_house,150,0.1584935655636403,0.05272505873376013
eta2_q,rho_cluster_risk_l0.5,149,0.15776542078743935,0.05465538141467721
eta2_q,n_my_house,150,0.1555890380287194,0.057272841508830316
eta2_q,n_cand,150,0.15355239597276515,0.060650545430517046
eta2_q,n_cand_ct,150,0.15355239597276515,0.060650545430517046
eta2_q,frac_hit,150,0.15287442391697292,0.06181054822975773
eta2_q,n_singleton,150,-0.15017795225782868,0.06660539949413058
eta2_q,n_house,150,0.1436247945637667,0.07952913850511203
eta2_q,house_density,150,0.1436247945637667,0.07952913850511203
eta2_q,q_sd_best,150,-0.13039025873324342,0.11174778153146336
eta2_q,y_spread,150,0.11704875772256546,0.15373429768757402
eta2_q,md_rep_q_max,150,0.11472898838873846,0.16211201331246525
eta2_q,min_pair_dist,150,-0.10394595315347349,0.20556502424276538
eta2_q,true_top_cluster_selected,150,0.10150247193293371,0.2164802716782252
eta2_q,q_min,150,-0.10008045057136973,0.22301948713582992
eta2_q,lookahead_gain_mean,150,-0.09787220468565178,0.23344942239487157
eta2_q,counting_op,150,0.08677738287831437,0.29101207111864835
eta2_q,n_within_0.61,150,0.07971983879997219,0.33217544134211985
eta2_q,best_p_ge2,150,-0.07481097266691271,0.36289921523439084
eta2_q,best_hist_entropy,150,-0.07154298961950954,0.3842978685035808
eta2_q,remaining,150,-0.0688778479104805,0.40230245990841995
eta2_q,q_2nd,150,-0.06399908977760806,0.4365297519786423
eta2_q,n_back_house,150,0.06074926431391683,0.4602217058848442
eta2_q,q_median,150,-0.05916040346462591,0.4720590379308744
eta2_q,q_mean,150,-0.053319703097915463,0.5169664316798794
eta2_q,q_gap12,150,0.049135375684064106,0.5504341858260634
eta2_q,q_star,150,-0.04785025860567759,0.5609208380803218
eta2_q,best_cluster_selected,150,-0.04681775200738888,0.5694149232458423
eta2_q,mean_cluster_size,150,0.046195064588931724,0.5745667667404727
eta2_q,cluster_sd_mean,150,-0.03881950308902619,0.6371834528563691
eta2_q,best_p_negative,150,0.03635755915898712,0.6587002307391282
eta2_q,frac_guard,150,0.03601843014444821,0.6616866916315073
eta2_q,house_diff,150,-0.035009983608751356,0.6705987175570028
eta2_q,score_now,150,-0.03185215112500155,0.6987988721198394
eta2_q,q_sd_mean,150,-0.031338281701408954,0.7034282798345723
eta2_q,no1_no2_gap,149,0.03049519317975694,0.7119844603408386
eta2_q,counting_my,150,0.029336495457538518,0.7215647954106605
eta2_q,q_sd_median,150,-0.029201152752546203,0.7227967685593958
eta2_q,house_mean_nn_dist,149,-0.026609831307817883,0.7473497327891102
eta2_q,qadj_star_l0.5,150,-0.026034453056278783,0.7518189299009599
eta2_q,rep_q_max,150,0.015623999944317813,0.8494933200205793
eta2_q,mean_nn_dist,150,0.00817280768034135,0.9209315605848882
eta2_q,rho_gain_sd,149,-0.006671765268331277,0.9356373505572431
rho_gain,rho_cluster,149,0.6115842947510411,1.1823539769784993e-16
rho_gain,rho_cluster_risk_l0.5,149,0.4863150431907528,3.2213585301656e-10
rho_gain,best_cluster_selected,149,0.21077569412145308,0.009873407197637525
rho_gain,type_purity,149,0.17325047586073863,0.03460188313170538
rho_gain,lookahead_gain_best,149,-0.17044469602213153,0.037686041654136235
rho_gain,true_top_cluster_selected,149,0.17004095938650923,0.03814833481120988
rho_gain,best_cluster_rank,149,-0.16737361273017576,0.04132397276654639
rho_gain,best_hist_entropy,149,-0.15953984959237796,0.05195599852108553
rho_gain,rho_gain_sd,149,-0.15533969343382045,0.058531879639492065
rho_gain,q_sd_best,149,-0.14994794104194825,0.06796075940280578
rho_gain,best_is_rep,149,0.14100572863114708,0.0862939917089665
rho_gain,rho_cand_risk_l0.5,149,0.14029022310901507,0.08791719997701566
rho_gain,q_sd_median,149,-0.139258774882628,0.09029994942766283
rho_gain,q_sd_mean,149,-0.1377906765826229,0.09377978492472443
rho_gain,rho_cand,149,0.13375657536731364,0.10389160096396474
rho_gain,cluster_sd_mean,149,-0.12407037910393615,0.13167012659014052
rho_gain,no1_no2_gap,148,0.11881378707840837,0.15035569912145283
rho_gain,x_spread,149,0.11580627607473244,0.1595972658297748
rho_gain,n_op_house,149,-0.11450787501491579,0.16436085797232508
rho_gain,frac_hit,149,-0.11397276409800555,0.16635463214599694
rho_gain,mean_nn_dist,149,0.10836205332849627,0.18835374948440753
rho_gain,size_entropy_norm,149,0.10490572198619365,0.20292243357129705
rho_gain,house_diff,149,0.10410784065453907,0.2063979896795567
rho_gain,q_iqr,149,0.10023336454791411,0.22388377283953736
rho_gain,K_clusters,149,-0.09255477724779126,0.26157684862277036
rho_gain,n_house,149,-0.09084587059792482,0.27052417976730514
rho_gain,house_density,149,-0.09084587059792482,0.27052417976730514
rho_gain,n_cand,149,-0.08929306505932329,0.27883230918008
rho_gain,n_cand_ct,149,-0.08929306505932329,0.27883230918008
rho_gain,n_types,149,-0.08715371089043868,0.290557388686062
rho_gain,n_within_0.61,149,-0.08648649906078097,0.2942803570581812
rho_gain,remaining,149,-0.08636615180206601,0.29495523615976654
rho_gain,n_op,149,-0.08610452276334882,0.2964259285120092
rho_gain,largest_frac,149,-0.08528159291862993,0.30108346452347423
rho_gain,min_pair_dist,149,0.08514420460729187,0.301865715175549
rho_gain,best_p_ge2,149,-0.08353446917036494,0.31113077354493185
rho_gain,n_within_1.22,149,-0.08346918905183108,0.3115103784333953
rho_gain,frac_draw,149,0.0831294422530479,0.31349088951831383
rho_gain,best_type_margin,149,0.07673421127187391,0.35229635795325087
rho_gain,q_2nd,149,-0.07434099967017702,0.36756024362366385
rho_gain,n_singleton,149,-0.0721452911016215,0.38191734850648784
rho_gain,n_stones,149,-0.06752443125732017,0.41322384011792207
rho_gain,house_mean_nn_dist,148,0.06726586879990525,0.4166156962760498
rho_gain,n_front_house,149,-0.0610733634629298,0.45935579015554073
rho_gain,n_back_house,149,-0.06091843696546804,0.46049767521512225
rho_gain,q_range,149,0.06053823048552932,0.4633066339206975
rho_gain,q_star,149,-0.05748175183843527,0.48622780223945833
rho_gain,md_screen_loss,149,0.057003812739988544,0.48986603529180484
rho_gain,mean_cluster_size,149,0.055229079622952516,0.5035018137199465
rho_gain,n_near_best_050,149,-0.052625518965984885,0.523858959848046
rho_gain,frac_guard,149,0.05153720250859791,0.5324905670733489
rho_gain,q_min,149,-0.05020293590662579,0.5431691828433718
rho_gain,topk_overlap_l0.5,149,0.04749426093715648,0.5651671363562247
rho_gain,n_types_near_best_050,149,-0.04554306263707024,0.5812715454647019
rho_gain,md_rep_q_max,149,-0.04135408937825676,0.6165442399630637
rho_gain,n_my_house,149,-0.0410985834016399,0.6187254676549516
rho_gain,counting_op,149,0.03846883581105225,0.6413659592967887
rho_gain,within_sd_q,149,0.03759477598403773,0.6489661467991354
rho_gain,q_gap12,149,0.03547488520701446,0.6675488210156342
rho_gain,q_median,149,0.03452467400794154,0.6759450522555135
rho_gain,n_my,149,-0.032828908141606876,0.6910281289493349
rho_gain,counting_my,149,-0.03199080407713812,0.6985282092317846
rho_gain,singleton_frac,149,-0.03152579942262167,0.7027021292028844
rho_gain,score_now,149,-0.03047551671572645,0.7121620965645851
rho_gain,n_near_best_025,149,-0.026452826624093907,0.7487905247718611
rho_gain,frac_near_best_050,149,-0.020395669458793803,0.804993469759536
rho_gain,rep_q_max,149,0.01800857257538245,0.8274376724926518
rho_gain,best_cluster_size,149,0.01785579669715528,0.8288790853374701
rho_gain,best_p_negative,149,0.013575732705501197,0.8694753801788148
rho_gain,y_spread,149,-0.01239615454380555,0.8807285055857446
rho_gain,qadj_star_l0.5,149,-0.007771118441578583,0.9250606016645893
rho_gain,lookahead_gain_mean,149,-0.005658864568873605,0.9453923551516772
rho_gain,q_mean,149,0.004462180301106475,0.9569276748547262
rho_gain,q_star_minus_median,149,-0.004451389790525156,0.9570317331521205
rho_gain,between_range_q,149,-0.002940330873394359,0.9716099857200472
screen_loss,best_is_rep,150,-0.5156931435477408,1.4460615441290388e-11
screen_loss,md_screen_loss,150,0.3911995173140834,7.427916561903368e-07
screen_loss,n_near_best_025,150,-0.3577229184436799,6.984208802714113e-06
screen_loss,q_sd_best,150,0.3046418671288638,0.00015042080190400792
screen_loss,q_gap12,150,0.30343999526830967,0.00016021845889487344
screen_loss,best_type_margin,150,0.30281634899422566,0.00016553359082372617
screen_loss,best_cluster_selected,150,-0.2941574483320164,0.0002584719083408658
screen_loss,best_hist_entropy,150,0.2848725847462954,0.00041044547658292737
screen_loss,n_my,150,0.26450474434881377,0.001072194441187069
screen_loss,n_my_house,150,0.26196826485948493,0.0012022348040425445
screen_loss,n_within_1.22,150,0.2573687206100326,0.001475408196870398
screen_loss,frac_near_best_050,150,-0.2546053534267099,0.0016656322541699071
screen_loss,n_within_0.61,150,0.25300956844421985,0.0017854010566676175
screen_loss,min_pair_dist,150,-0.2504693013405246,0.001992296843639064
screen_loss,true_top_cluster_selected,150,-0.23905985043465303,0.003216813322405412
screen_loss,mean_nn_dist,150,-0.22859974385107282,0.004897502381510654
screen_loss,n_house,150,0.2278266609271368,0.005048463703985622
screen_loss,house_density,150,0.2278266609271368,0.005048463703985622
screen_loss,rho_cluster_risk_l0.5,149,-0.22601680606025923,0.005577975108409298
screen_loss,n_stones,150,0.21583794688774333,0.007985242816686566
screen_loss,frac_draw,150,-0.21546896705039298,0.008095788016329103
screen_loss,n_near_best_050,150,-0.21521207059591213,0.008173551986332295
screen_loss,rho_cluster,149,-0.21202389745409353,0.009435242414997711
screen_loss,n_cand,150,0.21153235596155956,0.009362312431103706
screen_loss,n_cand_ct,150,0.21153235596155956,0.009362312431103706
screen_loss,K_clusters,150,0.2086789681990713,0.01038669621700099
screen_loss,q_star_minus_median,150,0.20673263467997774,0.011140900337565344
screen_loss,no1_no2_gap,149,-0.20546764108903684,0.011943455162610974
screen_loss,frac_guard,150,0.20440160306516292,0.01210720464702823
screen_loss,rep_q_max,150,-0.20010262783536525,0.014083411308395664
screen_loss,best_p_ge2,150,0.19917169801657575,0.014546702916959243
screen_loss,house_mean_nn_dist,149,-0.19905017926737809,0.014947076663455357
screen_loss,n_back_house,150,0.19371077508766554,0.017541400589010683
screen_loss,n_front_house,150,0.19044868093447334,0.019574476578942984
screen_loss,rho_cand,149,-0.17721395972376675,0.03061069577845291
screen_loss,n_types_near_best_050,150,-0.17635745891443677,0.03086488923200651
screen_loss,n_op_house,150,0.16685518061536064,0.041272270360944975
screen_loss,rho_cand_risk_l0.5,149,-0.16522005941378778,0.04404694878461273
screen_loss,house_diff,150,0.1593080516483466,0.051504805309115796
screen_loss,n_types,150,0.15572581186277787,0.05705166955271436
screen_loss,type_purity,150,-0.153328272165294,0.06103202671932526
screen_loss,q_sd_mean,150,0.15082293994067233,0.06543175256626298
screen_loss,n_op,150,0.1437548418341301,0.07925434141312207
screen_loss,q_sd_median,150,0.14065269419521104,0.0860210069123835
screen_loss,rho_gain_sd,149,0.13036967926557894,0.11302686225367106
screen_loss,best_cluster_size,150,0.12085070759689596,0.14071440802184493
screen_loss,cluster_sd_mean,150,0.11481473220797897,0.1617964050458997
screen_loss,md_rep_q_max,150,-0.11335664838565805,0.16722612903998316
screen_loss,best_p_negative,150,0.10883133868498551,0.18494002844826818
screen_loss,between_range_q,150,-0.10666261757099692,0.1939006394811534
screen_loss,best_cluster_rank,150,0.10289670490749321,0.21020259956144588
screen_loss,remaining,150,0.09823073647729616,0.23173313435644352
screen_loss,q_star,150,0.0954903905563459,0.24507770765143508
screen_loss,within_sd_q,150,0.0908643922298992,0.26879719266209695
screen_loss,topk_overlap_l0.5,150,-0.07916237587560394,0.33557828477333507
screen_loss,x_spread,150,-0.07315284282456047,0.3736627335564367
screen_loss,size_entropy_norm,150,-0.07256609833707446,0.3775178698838325
screen_loss,q_min,150,0.06973683823488845,0.3964455294979878
screen_loss,lookahead_gain_best,150,0.06879810182057898,0.40284879277016306
screen_loss,n_singleton,150,0.0651745853457842,0.4281345645503463
screen_loss,q_2nd,150,0.05979006349489313,0.46734818844218223
screen_loss,frac_hit,150,0.05416269321553957,0.5103524522847079
screen_loss,counting_my,150,0.05414051121542123,0.5105259262226599
screen_loss,lookahead_gain_mean,150,-0.04691629394266834,0.5686016349924652
screen_loss,y_spread,150,0.0466184199781247,0.5710617325348345
screen_loss,q_median,150,-0.0432487915625591,0.599234080603352
screen_loss,mean_cluster_size,150,0.035277630173437595,0.6682288828599997
screen_loss,score_now,150,0.033732956898881526,0.6819503189434374
screen_loss,largest_frac,150,-0.02875576132291116,0.7268560062922798
screen_loss,q_range,150,0.02457865599137116,0.7652813444930637
screen_loss,singleton_frac,150,0.02415467691531835,0.7692155066860938
screen_loss,qadj_star_l0.5,150,-0.022845283476916493,0.7814023224287073
screen_loss,q_iqr,150,-0.02252036046538955,0.7844348276235243
screen_loss,counting_op,150,-0.020855866070387193,0.8000194689706637
screen_loss,q_mean,150,-0.01081295515457972,0.8955165529229853
